Dia	Mês	Ano	Hora	Velocidade 	Direção	Temperatura	Umidade 	Pressão
15	12	2015	10	5.827777788	88.60133183	25.68067227	79.38888889	1023.172667
15	12	2015	11	8.864444481	94.37108744	25.39181287	76.23888889	1022.777
15	12	2015	12	8.671666659	95.05867118	25.45033113	76.13888889	1022.3455
15	12	2015	13	9.193333371	95.53593609	25.58333333	76.85	1021.824
15	12	2015	14	9.668888903	94.24650948	25.67222222	76.72222222	1021.443333
15	12	2015	15	10.34111116	89.68808709	25.53409091	77.63333333	1021.024167
15	12	2015	16	10.49000001	84.62230578	25.1509434	80.03472222	1020.8395
15	12	2015	17	10.84055559	79.70135208	25.42857143	82.5698324	1020.698333
15	12	2015	18	10.52666669	73.58040261	23.91919192	79.63841808	1015.422333
15	12	2015	19	10.11944442	73.17681828	24.43421053	81.54819277	1018.433667
15	12	2015	20	9.520555586	67.96031943	24.20300752	82.07189542	1021.258333
15	12	2015	21	8.867777777	65.24531375	24.19753086	82.50925926	1021.383167
15	12	2015	22	8.70888887	58.05803119	23.40625	85.22222222	1021.350167
15	12	2015	23	8.852777804	50.02170462	23.29310345	88.7027027	1021.127333
16	12	2015	0	8.388888918	47.96491545	23.17391304	89.0989011	1021.051
16	12	2015	1	7.708888925	43.64883341	23.40384615	88.28571429	1020.678667
16	12	2015	2	6.646111104	35.71842998	23.22222222	89.87804878	1020.438333
16	12	2015	3	5.608333304	34.26560919	23.4	87.83146067	1017.3925
16	12	2015	4	4.486285722	20.43395196	23.28571429	88.20833333	1020.666
16	12	2015	5	4.389743695	12.54448118	22.51515152	89.60416667	1021.1025
16	12	2015	6	4.975000003	15.6863363	23.4	91	1021.191509
16	12	2015	7	4.015555555	22.09092656	25	87.29885057	1021.159167
16	12	2015	8	3.401111104	55.41036873	25.48876404	81.42405063	1021.842833
16	12	2015	9	5.964444441	84.27690569	25.6	84.75581395	1018.9235
16	12	2015	10	5.84611111	75.88082919	24.47222222	86.83108108	1007.332833
16	12	2015	11	3.067222222	101.2538099	25.12121212	81.28735632	1012.254167
16	12	2015	12	6.158333341	109.3181556	24.80172414	86.90555556	997.1311667
16	12	2015	13	7.636666674	105.9986927	25	84.92222222	995.9511667
16	12	2015	14	9.487951799	104.0982844	25.47014925	80.41139241	1005.961446
16	12	2015	15	10.5838889	94.3266428	25.3015873	82.23888889	1015.305167
16	12	2015	16	10.54611113	83.34908996	25.25	83.64444444	1017.071667
16	12	2015	17	11.32888895	77.9073271	25.3375	88.35555556	1002.411833
16	12	2015	18	9.965555541	71.76556966	25.25	90.98876404	997.7033333
16	12	2015	19	8.590000017	61.08005622	25.25	88.91111111	1003.586167
16	12	2015	20	9.785000004	57.09372926	25.13761468	89.73076923	1012.108667
16	12	2015	21	8.94333335	60.55261873	25.34782609	88.73529412	1016.541167
16	12	2015	22	9.591111135	51.84091035	24.76146789	89.67857143	1014.006833
16	12	2015	23	8.247222267	51.5378763	24.36666667	91.52	1003.67
17	12	2015	0	7.52277782	46.88092455	24.125	93.51041667	991.7828333
17	12	2015	1	8.046666733	41.40041803	24.48148148	94.46315789	990.5396667
17	12	2015	2	9.480555529	40.77375842	24.39534884	94.11764706	982.0341667
17	12	2015	3	8.667777769	43.18564512	24.52173913	93.21764706	983.3338333
17	12	2015	4	8.018333393	39.62850181	24.39285714	95.46753247	983.3261667
17	12	2015	5	6.981111092	39.01861657	24.26666667	96.75	987.7606667
17	12	2015	6	5.53277777	30.06649203	24.44444444	95.01282051	1015.2825
17	12	2015	7	6.823333331	26.10169614	24.66666667	88.76111111	1016.778167
17	12	2015	8	5.444444443	21.40702533	25.95934959	78.5	1010.556333
17	12	2015	9	4.970555551	58.34350346	26.94444444	73.375	1015.863333
17	12	2015	10	7.641666696	98.4397838	26.25641026	83.93888889	964.415
17	12	2015	11	10.31888886	95.30969948	25.90625	82.91111111	973.4165
17	12	2015	12	12.80666671	95.35089368	25.55952381	83.56934307	1005.61
17	12	2015	13	13.15444444	95.17943548	25.13793103	85.88888889	1004.726833
17	12	2015	14	12.2638889	95.38012432	25.19444444	84.45783133	996.1573333
17	12	2015	15	13.16111109	85.37828515	25.24342105	84.98333333	989.314
17	12	2015	16	12.51111116	81.76380715	25.3253012	86.07100592	977.6063333
17	12	2015	17	11.54277777	77.83835636	25.40740741	85.06666667	985.8401667
17	12	2015	18	11.58166664	73.35652654	25.18309859	85.09770115	990.2061667
17	12	2015	19	10.07555557	60.38833271	25.38461538	85.19387755	984.3598333
17	12	2015	20	9.232222213	59.07840608	25.32	87.325	992.8721667
17	12	2015	21	9.522777793	55.16435331	25.33333333	89.12820513	997.2491667
17	12	2015	22	8.854444469	48.30530068	24.90322581	90.07194245	1005.803
17	12	2015	23	8.662777811	45.10929273	24.66666667	93.46666667	988.6118333
18	12	2015	0	9.367777814	38.01440715	24.39583333	94.01829268	995.1013333
18	12	2015	1	8.621111136	32.24562192	24.33333333	94.43333333	984.4486667
18	12	2015	2	7.893888921	35.70001163	24.07142857	97.50925926	937.5343333
18	12	2015	3	8.468888905	38.48290368	24.15	94.34482759	962.5585
18	12	2015	4	8.268333345	35.43942203	24.47619048	94.68333333	970.3241667
18	12	2015	5	7.47222223	37.09580966	23.68275862	91.98295455	1003.923833
18	12	2015	6	5.229444436	28.89951387	23.71875	91.29775281	1016.745
18	12	2015	7	6.958333333	39.46427016	24.05095541	84.87647059	1013.733833
18	12	2015	8	6.23277778	33.24944287	25.08403361	77.44230769	1012.583667
18	12	2015	9	6.477777769	80.18763601	26.10416667	76.46470588	1002.985167
18	12	2015	10	10.4288889	84.66259264	25.5625	79.40555556	1009.7275
18	12	2015	11	11.48333332	83.79449522	25.64705882	76.79444444	1009.162333
18	12	2015	12	13.05944445	83.35444114	25.75324675	77.75555556	1005.96
18	12	2015	13	12.79	82.6071847	25.56291391	74.45555556	1003.818167
18	12	2015	14	13.39611111	80.02039828	25.55414013	77.15	1004.580167
18	12	2015	15	13.04333332	79.10555929	25.43333333	77.33333333	1002.639167
18	12	2015	16	13.05444445	77.4586861	25.03846154	77.66091954	1001.388667
18	12	2015	17	11.82777778	64.09763456	24.76271186	76.51666667	1004.476833
18	12	2015	18	10.9338889	56.97498656	24.8317757	78.01734104	1005.137
18	12	2015	19	9.827222225	56.62696797	24.375	83.70707071	1006.021667
18	12	2015	20	9.581111081	55.41196026	23.97826087	84.6440678	1009.063167
18	12	2015	21	8.902222257	57.82969921	23.26612903	85.36486486	1010.776833
18	12	2015	22	8.111111135	46.77718793	23.43333333	86.64285714	1011.435333
18	12	2015	23	8.432777765	44.25030613	23.4	88.05882353	1014.073667
19	12	2015	0	8.48444447	36.99031018	23.43333333	90.33928571	1013.837
19	12	2015	1	8.128888904	37.98146199	22.60447761	93.0617284	1013.366833
19	12	2015	2	7.941111117	39.7304267	22.90721649	91.625	1013.595
19	12	2015	3	6.436666645	30.61094189	22.56521739	94.23478261	1012.646333
19	12	2015	4	6.842777801	46.87489736	22.57142857	94.84210526	1009.247167
19	12	2015	5	6.612777771	46.35254152	22.37142857	95.19512195	1012.390667
19	12	2015	6	5.761666685	44.08918553	22.5046729	93.58108108	1015.562333
19	12	2015	7	5.313333338	39.38643427	23.9057971	89.35460993	1016.506
19	12	2015	8	5.567222216	61.99583626	24.28888889	83.74626866	1017.160333
19	12	2015	9	7.920000007	67.44659766	24.85714286	76.71666667	1017.245
19	12	2015	10	9.626111126	81.12070508	24.33121019	77.78888889	1016.147
19	12	2015	11	11.88833335	81.20299371	24.21374046	78.56111111	1015.485
19	12	2015	12	13.04555556	81.71844779	24.97959184	73.4	1014.4385
19	12	2015	13	13.43944445	82.85067794	24.55063291	77.25301205	1013.199167
19	12	2015	14	13.40499999	82.08189079	24.25742574	80.47222222	1013.165667
19	12	2015	15	13.57222223	81.80579589	24.30882353	82.12777778	1013.15
19	12	2015	16	13.51944441	78.99139413	24.22123894	81.73033708	1012.278
19	12	2015	17	11.78111109	72.20428905	24.55789474	81.70634921	1013.2125
19	12	2015	18	10.51444446	57.55736369	24.8028169	80.27586207	1014.270167
19	12	2015	19	10.45722224	58.39771791	23.88421053	80.21323529	1014.105333
19	12	2015	20	10.24222225	59.32446298	23.46153846	85.76842105	1012.8285
19	12	2015	21	9.337777789	57.34538941	23.4	87.5	1012.363167
19	12	2015	22	7.962222197	52.77205957	23.33846154	89.0125	1011.4265
19	12	2015	23	7.555307284	57.01063472	23.03676471	92.54545455	1011.644749
20	12	2015	0	7.830000038	45.59262733	23.28571429	92.54285714	1012.675333
20	12	2015	1	8.798888895	36.48103533	23.25373134	90.48076923	1011.4235
20	12	2015	2	8.300555595	27.45224455	22.80952381	90.40384615	1012.7705
20	12	2015	3	7.908888933	32.94828273	22.6369863	91.47222222	1013.128333
20	12	2015	4	6.623333346	33.80851902	22.55172414	92.26315789	1013.630333
20	12	2015	5	5.243333371	30.29646306	22.37209302	93.43589744	1014.027833
20	12	2015	6	4.784999975	33.48057332	22.44897959	91.71052632	1014.300833
20	12	2015	7	3.553333328	26.81119878	23.57462687	88.16666667	1015.611
20	12	2015	8	3.606666654	69.80851002	23.44642857	81.67808219	1015.569
20	12	2015	9	4.833888899	97.58152153	23.05109489	85.13333333	1016.414667
20	12	2015	10	6.857222242	104.675457	22.01449275	83.58426966	1015.9715
20	12	2015	11	8.943333348	100.5406299	22.30337079	83.22857143	1015.343
20	12	2015	12	10.49777777	98.21976852	22.40853659	84.16860465	1015.608333
20	12	2015	13	11.52055554	92.60237158	23.13636364	81.54444444	1015.25
20	12	2015	14	11.23888888	94.2816716	23.20454545	82.52777778	1014.159167
20	12	2015	15	10.52666665	91.80873735	23.28289474	84.01744186	1013.642333
20	12	2015	16	11.54055554	82.63760879	23.71232877	83.86708861	1014.603333
20	12	2015	17	11.76944447	78.32633633	24.02083333	83.33888889	1014.493667
20	12	2015	18	11.66833335	77.51449763	23.5	84.54	1014.319667
20	12	2015	19	10.48388891	70.96433918	24.09333333	82.16666667	1014.731833
20	12	2015	20	8.4066667	64.68037817	24.05	82.875	1014.604
20	12	2015	21	8.454999993	62.9935917	23.76111111	83.0952381	1015.609
20	12	2015	22	8.471111133	60.64497634	23.69411765	83.92063492	1015.922667
20	12	2015	23	8.01611112	51.01092974	23.69902913	86.328125	1015.802
21	12	2015	0	8.770000013	48.56916853	23.42857143	87.78431373	1016.029667
21	12	2015	1	8.969999976	56.06045735	23.51351351	85.82352941	1015.625833
21	12	2015	2	7.249999984	48.5356387	23.31479247	86.75	1015.633167
21	12	2015	3	4.781111084	30.65440197	23.11607143	89.92307692	1015.932667
21	12	2015	4	4.38722222	33.14261444	22.61818182	91.52380952	1016.554667
21	12	2015	5	4.361111116	38.97275881	22.67901235	91.92783505	1017.079333
21	12	2015	6	3.361666654	26.27068535	23.5462963	91.44	1018.276833
21	12	2015	7	4.136111118	60.54797956	24.18656716	87.90588235	1018.847333
21	12	2015	8	4.523333326	90.73713091	25.40540541	83.35443038	1019.440167
21	12	2015	9	5.548888895	102.746884	25.25531915	85.52601156	1020.537167
21	12	2015	10	7.438333344	103.0849607	25.51724138	82.65317919	1020.159
21	12	2015	11	9.408888867	100.8554888	25.30612245	82.66292135	1018.631333
21	12	2015	12	10.09888887	99.84473978	23.61607143	83.30555556	1017.854333
21	12	2015	13	10.84222223	94.88113882	24.14723926	84.27222222	1017.648833
21	12	2015	14	11.30333334	91.13510161	23.41447368	82.58333333	1017.636167
21	12	2015	15	10.89999999	86.09743194	24.85294118	80.60869565	1018.261833
21	12	2015	16	10.59333337	84.31659202	24.18681319	81.34453782	1017.477667
21	12	2015	17	11.1388889	82.84802434	22.96153846	82.88068182	1017.434667
21	12	2015	18	11.16000001	82.57789901	22.72477064	79.15	1017.723167
21	12	2015	19	10.07722221	81.37169699	23.49411765	78.09302326	1018.415333
21	12	2015	20	10.09833334	82.28988635	24.12745098	81.29444444	1018.884667
21	12	2015	21	9.753333341	83.2707222	23.85123967	82.42073171	1018.5335
21	12	2015	22	9.543333334	83.96085534	22.92913386	84.30337079	1018.257167
21	12	2015	23	9.091111135	82.5833129	22.17708333	84.04848485	1017.8755
22	12	2015	0	8.432777802	86.44710499	21.88405797	86.55555556	1017.757333
22	12	2015	1	6.500555544	78.94875302	22.16923077	87.62393162	1017.2565
22	12	2015	2	5.380392112	67.37168047	22.47058824	88.35135135	1016.693774
22	12	2015	3	4.513402096	52.91654035	22.79381443	87.49462366	1016.805612
22	12	2015	4	3.150000004	35.19732918	21.80769231	89.34615385	1016.769231
22	12	2015	5	2.963333322	53.77662021	22.26923077	89.82432432	1018.593
22	12	2015	6	2.300555549	56.21561106	22.02906977	91.21428571	1017.439833
22	12	2015	7	2.471666668	74.16755818	22.90425532	89.96470588	1018.378
22	12	2015	8	3.991666667	98.61615976	24.28571429	87.15044248	1018.003667
22	12	2015	9	5.468888892	104.9812424	25.47826087	83.70754717	1018.0695
22	12	2015	10	5.903888888	108.7008828	23.57142857	85.07586207	1017.931667
22	12	2015	11	7.069444447	108.3111357	21.53333333	85.77241379	1016.194833
22	12	2015	12	9.851111121	106.0822725	22.09433962	85.55232558	1015.579
22	12	2015	13	11.26944443	97.46524312	21.25490196	90.91111111	1014.92
22	12	2015	14	9.55444448	83.43528611	21.80597015	88.00574713	1014.250167
22	12	2015	15	9.524444429	77.51088863	23.52272727	78.99444444	1013.237833
22	12	2015	16	9.217777777	75.69812797	24.01075269	79.27777778	1013.045667
22	12	2015	17	9.474444448	84.9577119	23.125	78.09550562	1013.157667
22	12	2015	18	9.0766667	80.54858967	23.21333333	81.40229885	1013.1685
22	12	2015	19	8.431111092	80.69687411	22.98039216	84.01666667	1014.027333
22	12	2015	20	8.627777788	79.1613882	22.64197531	85.51408451	1015.009833
22	12	2015	21	8.375555563	86.50485449	22.22666667	87.42222222	1014.801833
22	12	2015	22	8.827777783	87.8469167	21.73333333	85.8	1014.655667
22	12	2015	23	7.562777792	87.74733599	22.24242424	88.27222222	1013.599833
23	12	2015	0	7.420555584	83.04024836	22.58241758	86.07058824	1014.212667
23	12	2015	1	6.619444447	79.62905957	22.97701149	84.26553672	1013.938667
23	12	2015	2	4.407777806	70.42416733	22.84615385	86.2704918	1013.7845
23	12	2015	3	2.935555555	82.63379382	22.39370079	88.36842105	1013.846833
23	12	2015	4	1.920930219	87.18332852	21.86046512	88.36842105	1013.579535
23	12	2015	5	1.211904759	76.1229551	22.18181818	89.43137255	1014.324286
23	12	2015	6	2.304469262	76.7288605	20.61627907	89.43137255	1014.95581
23	12	2015	7	2.912222211	67.42692376	22.63779528	86.6	1015.316167
23	12	2015	8	3.958333331	84.99925084	22.4556962	82.11038961	1015.975667
23	12	2015	9	5.216666639	107.1334543	22.60240964	79.80120482	1016.323667
23	12	2015	10	6.506666684	110.9798947	22.20325203	80.90740741	1016.0715
23	12	2015	11	7.689999983	107.8052008	22.02409639	84.76111111	1014.882833
